Date,ProductId,Profit,Sales,Margin,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,Area Code
10/1/2011,9,40,96,51,39,24,12,541,40,20,40,60,312
10/1/2011,10,172,282,157,108,41,30,971,120,80,130,210,815
10/1/2011,11,116,199,111,76,33,21,580,80,50,80,130,815
10/1/2011,12,82,194,110,72,55,23,650,50,50,80,130,815
10/1/2011,5,332,637,341,257,117,84,1662,420,370,520,890,312
10/1/2011,6,221,509,239,239,90,66,1755,300,340,370,710,773
10/1/2011,2,178,391,213,154,93,50,1132,160,150,220,370,815
10/1/2011,3,171,318,176,122,61,39,789,160,110,190,300,815
10/1/2011,8,332,637,341,257,117,84,1662,210,200,280,480,319
10/1/2011,9,169,318,176,122,62,39,789,130,90,150,240,515
10/1/2011,11,221,509,239,239,90,66,1755,110,170,170,340,515
10/1/2011,12,272,604,312,255,129,96,1756,130,170,230,400,515
10/1/2011,5,27,62,35,23,17,6,800,50,20,50,70,641
10/1/2011,6,46,46,43,0,12,0,430,60,0,60,60,563
10/1/2011,1,22,55,31,21,16,5,846,30,10,30,40,515
10/1/2011,2,10,72,37,31,30,9,1000,30,20,40,60,515
10/1/2011,3,-3,25,13,10,15,3,598,10,0,10,10,641
10/1/2011,8,-9,116,64,45,70,41,320,30,20,60,80,573
10/1/2011,9,-39,116,23,86,49,26,1698,10,60,20,80,417
10/1/2011,11,19,98,53,39,40,12,244,30,20,40,60,314
10/1/2011,12,-16,60,31,25,42,9,209,0,10,20,30,573
10/1/2011,13,-4,82,43,34,46,12,240,10,10,30,40,314
10/1/2011,5,53,106,59,40,23,11,881,90,50,90,140,573
10/1/2011,6,42,84,47,32,19,8,833,80,30,80,110,417
10/1/2011,2,52,189,98,79,63,30,593,70,70,100,170,573
10/1/2011,3,52,151,77,65,42,20,1053,70,50,80,130,636
10/1/2011,8,24,56,32,21,16,5,480,30,0,30,30,937
10/1/2011,9,30,70,39,27,19,7,859,30,10,30,40,937
10/1/2011,11,96,218,123,82,58,27,788,60,50,90,140,419
10/1/2011,12,113,232,127,91,51,28,656,80,50,100,150,419
10/1/2011,5,137,343,161,161,69,45,1267,190,230,240,470,513
10/1/2011,6,18,128,66,54,54,20,404,70,70,100,170,419
10/1/2011,1,39,131,71,52,45,17,405,60,40,70,110,614
10/1/2011,2,42,114,64,43,36,13,419,60,30,70,100,937
10/1/2011,3,-7,130,71,51,76,46,503,30,40,70,110,234
10/1/2011,8,85,169,99,60,42,18,329,80,40,80,120,715
10/1/2011,9,67,126,70,48,25,13,851,60,30,60,90,262
10/1/2011,11,45,120,67,46,37,14,449,40,20,50,70,262
10/1/2011,12,0,153,84,60,84,54,606,0,40,50,90,262
10/1/2011,5,71,185,94,80,46,24,1055,120,110,140,250,262
10/1/2011,6,15,54,29,22,19,7,573,50,20,50,70,262
10/1/2011,1,22,134,70,56,55,21,385,50,40,80,120,414
10/1/2011,2,27,245,134,96,116,87,683,60,90,140,230,414
10/1/2011,3,91,215,116,86,55,28,547,100,80,120,200,920
10/1/2011,9,50,189,98,79,64,30,593,30,40,50,90,203
10/1/2011,10,52,151,77,65,42,20,1053,50,30,50,80,203
10/1/2011,11,53,106,59,40,23,11,881,50,40,60,100,475
10/1/2011,13,27,64,36,24,18,6,806,40,20,40,60,203
10/1/2011,5,1,153,84,60,83,54,606,40,40,90,130,959
10/1/2011,6,31,118,64,47,43,15,375,50,30,60,90,203
10/1/2011,2,171,334,188,125,73,41,1119,130,100,160,260,203
10/1/2011,8,15,54,29,22,19,7,573,20,0,20,20,904
10/1/2011,9,24,134,70,56,54,21,385,20,30,30,60,786
10/1/2011,10,71,185,94,80,46,24,1055,40,40,50,90,904
10/1/2011,11,52,100,56,38,21,10,871,50,40,60,100,561
10/1/2011,13,68,126,70,48,24,13,851,60,50,70,120,772
10/1/2011,5,27,245,134,96,116,87,683,50,80,130,210,727
10/1/2011,6,89,215,116,86,56,28,547,90,70,110,180,321
10/1/2011,2,95,218,123,82,59,27,788,90,60,110,170,954
10/1/2011,3,113,232,127,91,51,28,656,90,70,110,180,772
10/1/2011,9,19,128,66,54,53,20,404,20,30,30,60,339
10/1/2011,11,30,70,39,27,19,7,859,50,20,50,70,978
10/1/2011,13,22,56,32,21,17,5,480,30,20,30,50,781
10/1/2011,5,-16,124,65,51,76,46,542,30,30,70,100,774
10/1/2011,7,137,343,161,161,69,45,1267,120,140,160,300,508
10/1/2011,2,516,505,402,72,54,23,-3004,330,50,350,400,857
10/1/2011,9,-4,82,43,34,46,12,240,20,10,30,40,603
10/1/2011,11,21,55,31,21,17,5,846,30,20,30,50,603
10/1/2011,13,47,46,43,0,11,0,430,40,0,40,40,603
10/1/2011,5,-10,116,64,45,71,41,320,30,30,60,90,603
10/1/2011,7,-18,60,31,25,43,9,209,10,10,30,40,603
10/1/2011,1,49,128,71,49,38,15,310,60,30,60,90,603
10/1/2011,2,36,121,69,45,45,14,447,50,30,60,90,603
10/1/2011,9,191,547,258,255,129,96,1622,70,140,150,290,585
10/1/2011,10,-252,175,-75,239,95,74,4360,-100,130,-50,80,631
10/1/2011,11,171,282,157,108,42,30,971,140,110,170,280,585
10/1/2011,12,199,322,179,123,45,34,915,160,130,190,320,718
10/1/2011,13,116,199,111,76,33,21,580,100,80,120,200,607
10/1/2011,5,-300,74,-56,125,146,113,3142,-170,110,-60,50,914
10/1/2011,7,646,815,526,239,91,66,1197,450,210,510,720,212
10/1/2011,2,367,693,390,260,143,91,2548,230,210,330,540,716
10/1/2011,8,129,251,133,103,46,33,564,110,80,130,210,318
10/1/2011,9,50,189,98,79,64,30,593,60,60,90,150,225
10/1/2011,2,70,127,71,48,24,13,829,80,70,90,160,337
10/1/2011,3,67,126,70,48,25,13,851,80,70,90,160,985
10/1/2011,4,1,153,84,60,83,54,-762,10,30,60,90,504
10/1/2011,5,86,169,99,60,41,18,329,70,30,70,100,225
10/1/2011,6,45,120,67,46,37,14,449,40,20,40,60,318
10/1/2011,8,21,55,31,21,17,5,846,30,10,30,40,505
10/1/2011,9,9,72,37,31,31,9,1000,30,10,40,50,505
10/1/2011,2,34,121,69,45,46,14,447,80,50,110,160,505
10/1/2011,3,-39,116,23,86,49,26,1698,10,110,40,150,505
10/1/2011,4,-18,60,31,25,43,9,-466,10,10,20,30,505
10/1/2011,5,-9,116,64,45,70,41,320,10,20,40,60,505
10/1/2011,6,21,98,53,39,39,12,244,20,20,30,50,505
10/1/2011,8,24,134,70,56,54,21,385,50,40,70,110,580
10/1/2011,9,25,245,134,96,117,87,683,40,80,120,200,918
10/1/2011,2,110,218,115,90,41,29,572,140,130,160,290,918
10/1/2011,3,31,70,39,27,18,7,859,60,30,60,90,405
10/1/2011,4,113,232,127,91,51,28,-1785,70,50,80,130,405
10/1/2011,5,22,56,32,21,17,5,480,30,0,30,30,580
10/1/2011,6,96,218,123,82,58,27,788,60,50,80,130,405
10/1/2011,8,39,131,71,52,45,17,405,70,30,80,110,325
10/1/2011,9,42,114,64,43,36,13,419,50,30,60,90,430
10/1/2011,2,275,554,281,239,96,74,1246,340,350,420,770,432
10/1/2011,3,39,96,51,39,25,12,541,80,40,90,130,281
10/1/2011,4,82,194,110,72,55,23,-868,50,40,70,110,682
10/1/2011,5,197,322,179,123,46,34,915,100,70,120,190,817
10/1/2011,6,116,199,111,76,33,21,580,80,40,80,120,432
10/1/2011,11,-9,116,64,45,70,41,320,20,10,40,50,435
10/1/2011,12,21,98,53,39,39,12,244,20,10,30,40,435
10/1/2011,13,-18,60,31,25,43,9,209,10,0,20,20,435
10/1/2011,8,49,128,71,49,38,15,310,60,30,60,90,801
10/1/2011,9,34,121,69,45,46,14,447,60,20,70,90,435
10/1/2011,10,-40,116,23,86,50,26,1698,0,60,20,80,435
10/1/2011,5,129,251,133,103,46,33,564,110,80,130,210,435
10/1/2011,6,55,106,59,40,22,11,881,60,20,60,80,435
10/1/2011,1,53,151,77,65,41,20,1053,90,90,110,200,435
10/1/2011,2,33,118,64,47,42,15,375,80,50,100,150,435
10/1/2011,3,50,189,98,79,64,30,593,120,100,160,260,435
10/1/2011,4,42,84,47,32,19,8,833,40,20,40,60,435
10/1/2011,11,199,322,179,123,45,34,915,80,50,90,140,831
10/1/2011,12,117,199,111,76,32,21,580,50,30,50,80,626
10/1/2011,13,83,194,110,72,54,23,650,50,20,60,80,510
10/1/2011,8,171,282,157,108,42,30,971,120,80,130,210,925
10/1/2011,9,276,554,281,239,95,74,1246,170,190,220,410,951
10/1/2011,10,39,96,51,39,25,12,541,40,20,40,60,530
10/1/2011,5,40,318,173,125,146,113,898,50,110,160,270,805
10/1/2011,6,334,637,341,257,116,84,1662,240,230,320,550,415
10/1/2011,1,-110,116,-13,122,61,39,2555,-60,170,-20,150,909
10/1/2011,2,367,693,390,260,143,91,2548,470,380,580,960,818
10/1/2011,3,-174,139,-24,154,93,50,3654,-100,220,-30,190,650
10/1/2011,4,221,509,239,239,90,66,1755,160,210,220,430,714
10/1/2011,11,332,637,341,257,117,84,1662,130,110,180,290,775
10/1/2011,12,221,509,239,239,90,66,1755,80,110,120,230,775
10/1/2011,13,-539,22,-255,255,129,96,7058,-170,110,-110,0,702
10/1/2011,8,39,318,173,125,147,113,898,60,90,150,240,702
10/1/2011,9,178,391,213,154,93,50,1132,120,120,170,290,775
10/1/2011,10,169,318,176,122,62,39,789,130,90,150,240,775
10/1/2011,5,21,55,31,21,17,5,846,20,10,20,30,775
10/1/2011,6,25,62,35,23,18,6,800,30,10,30,40,775
10/1/2011,2,-3,82,43,34,45,12,240,30,40,60,100,702
10/1/2011,3,10,72,37,31,30,9,1000,50,30,60,90,775
10/1/2011,4,47,46,43,0,11,0,430,30,0,30,30,702
10/1/2011,11,24,56,32,21,16,5,480,20,0,20,20,971
10/1/2011,12,95,218,123,82,59,27,788,50,30,60,90,503
10/1/2011,13,113,232,127,91,51,28,656,50,40,60,100,541
10/1/2011,8,25,65,36,25,19,7,820,30,10,30,40,971
10/1/2011,9,108,218,115,90,42,29,572,90,60,100,160,541
10/1/2011,4,18,128,66,54,54,20,404,40,40,60,100,971
10/1/2011,5,40,131,71,52,44,17,405,60,30,70,100,541
10/1/2011,6,135,343,161,161,70,45,1267,110,140,150,290,503
10/1/2011,1,-7,130,71,51,76,46,503,50,70,100,170,503
10/1/2011,2,31,153,84,60,63,19,463,90,80,130,210,503
10/1/2011,3,43,114,64,43,35,13,419,80,50,100,150,971
10/1/2011,11,85,169,99,60,42,18,329,40,20,50,70,425
10/1/2011,12,46,120,67,46,36,14,449,30,20,30,50,509
10/1/2011,13,0,153,84,60,84,54,606,10,20,40,60,206
10/1/2011,8,171,334,188,125,73,41,1119,130,90,160,250,360
10/1/2011,9,70,127,71,48,24,13,829,60,30,60,90,509
10/1/2011,4,15,54,29,22,19,7,573,20,10,20,30,206
10/1/2011,5,24,134,70,56,54,21,385,50,40,70,110,425
10/1/2011,6,71,185,94,80,46,24,1055,80,60,90,150,360
10/1/2011,2,83,178,99,68,43,21,438,110,90,140,230,360
10/1/2011,3,25,245,134,96,117,87,683,100,140,190,330,206
11/1/2011,8,159,387,182,181,75,50,1283,100,170,160,330,970
11/1/2011,9,-6,133,73,52,77,47,509,10,40,70,110,970
11/1/2011,10,47,147,79,59,47,19,411,40,50,70,120,970
11/1/2011,11,22,132,69,55,54,20,410,20,40,60,100,719
11/1/2011,12,43,133,68,57,39,17,1042,30,40,60,100,719
11/1/2011,13,104,213,112,88,42,29,561,60,70,90,160,970
11/1/2011,5,71,131,73,50,25,14,589,70,60,90,150,303
11/1/2011,6,86,201,114,75,56,24,659,100,90,150,240,970
11/1/2011,1,190,309,172,118,44,33,930,130,110,170,280,719
11/1/2011,2,40,98,52,40,25,13,536,40,30,60,90,719
11/1/2011,3,125,211,117,81,33,22,984,80,80,110,190,720
11/1/2011,8,188,309,172,118,45,33,930,110,110,150,260,708
11/1/2011,9,40,98,52,40,25,13,536,30,30,50,80,312
11/1/2011,10,125,211,117,81,33,22,984,80,70,110,180,708
11/1/2011,11,71,131,73,50,25,14,589,40,40,60,100,708
11/1/2011,12,88,201,114,75,55,24,659,50,60,90,150,309
11/1/2011,5,291,567,304,228,108,75,1691,290,290,390,680,630
11/1/2011,6,191,451,212,211,83,59,1778,200,270,270,540,847
11/1/2011,2,206,439,239,173,100,57,1150,140,170,230,400,815
11/1/2011,3,157,296,165,113,59,36,803,110,110,160,270,847
11/1/2011,8,291,567,304,228,108,75,1691,180,210,280,490,641
11/1/2011,9,159,296,165,113,58,36,803,100,100,150,250,641
11/1/2011,11,191,451,212,211,83,59,1778,110,170,180,350,563
11/1/2011,12,257,581,300,245,127,93,1784,130,200,250,450,641
11/1/2011,5,24,60,34,22,18,6,802,40,20,50,70,515
11/1/2011,6,46,46,43,0,12,0,387,40,0,50,50,515
11/1/2011,1,12,42,24,15,16,4,848,10,10,20,30,712
11/1/2011,2,7,68,35,29,30,8,1003,20,20,40,60,515
11/1/2011,3,-4,25,13,10,16,3,596,10,0,20,20,319
11/1/2011,8,-12,113,62,44,70,40,325,0,40,50,90,314
11/1/2011,9,-13,130,40,82,49,25,1804,0,70,40,110,314
11/1/2011,11,13,87,47,35,38,11,248,10,20,40,60,636
11/1/2011,12,-4,81,42,34,45,12,211,0,20,40,60,573
11/1/2011,13,-6,79,41,33,45,12,243,0,20,40,60,314
11/1/2011,5,76,141,78,54,27,15,885,80,60,100,160,573
11/1/2011,6,40,86,48,33,21,9,836,50,40,60,100,636
11/1/2011,2,56,196,102,82,64,31,601,40,80,100,180,573
11/1/2011,3,56,160,81,69,43,21,1060,40,60,80,140,417
11/1/2011,8,43,85,48,32,19,8,482,30,30,40,70,440
11/1/2011,9,45,94,52,36,22,10,862,40,30,50,80,419
11/1/2011,11,92,210,119,78,57,25,798,60,60,100,160,614
11/1/2011,12,132,261,143,102,54,31,666,70,80,120,200,740
11/1/2011,5,159,387,182,181,75,50,1283,170,230,230,460,234
11/1/2011,6,24,132,69,55,53,20,410,40,70,80,150,937
11/1/2011,1,49,147,79,59,46,19,411,50,50,80,130,234
11/1/2011,2,47,121,68,46,36,14,424,40,40,70,110,234
11/1/2011,3,-4,133,73,52,76,47,509,10,50,70,120,614
11/1/2011,8,71,150,88,53,40,16,321,50,50,80,130,262
11/1/2011,9,40,83,47,31,20,8,856,40,20,50,70,715
11/1/2011,11,49,128,71,49,38,15,454,20,40,50,90,715
11/1/2011,12,3,157,86,61,84,55,613,0,50,70,120,715
11/1/2011,5,67,175,89,75,44,23,1063,70,90,110,200,715
11/1/2011,6,16,55,30,22,19,7,570,30,20,40,60,920
11/1/2011,1,21,129,67,54,53,20,391,20,50,60,110,262
11/1/2011,2,24,239,130,94,114,85,694,30,90,130,220,608
11/1/2011,3,76,192,103,77,52,25,557,60,70,100,170,920
11/1/2011,9,56,196,102,82,64,31,601,30,60,70,130,475
11/1/2011,10,56,160,81,69,43,21,1060,30,50,50,100,959
11/1/2011,11,76,141,78,54,27,15,885,60,50,80,130,860
11/1/2011,13,49,96,54,36,21,10,809,40,30,60,90,203
11/1/2011,5,3,157,86,61,84,55,613,10,60,80,140,475
11/1/2011,6,39,132,71,53,45,17,380,40,50,70,120,203
11/1/2011,2,181,346,195,130,73,42,1134,130,110,180,290,203
11/1/2011,8,16,55,30,22,19,7,570,10,10,20,30,727
11/1/2011,9,19,129,67,54,54,20,391,10,40,40,80,561
11/1/2011,10,65,175,89,75,45,23,1063,30,50,60,110,561
11/1/2011,11,34,75,42,28,19,7,875,40,20,50,70,352
11/1/2011,13,42,83,47,31,19,8,856,40,30,50,80,904
11/1/2011,5,22,239,130,94,115,85,694,20,90,120,210,813
11/1/2011,6,76,192,103,77,52,25,557,60,70,100,170,772
11/1/2011,2,93,210,119,78,56,25,798,60,70,100,170,786
11/1/2011,3,132,261,143,102,54,31,666,90,90,130,220,904
11/1/2011,9,22,132,69,55,54,20,410,20,40,50,90,857
11/1/2011,11,46,94,52,36,21,10,862,40,30,60,90,351
11/1/2011,13,43,85,48,32,19,8,482,40,30,50,80,978
11/1/2011,5,-12,128,68,52,76,47,554,0,50,60,110,339
11/1/2011,7,160,387,182,181,74,50,1283,120,170,180,350,617
11/1/2011,2,481,484,379,75,55,24,-3287,300,60,340,400,857
11/1/2011,9,-6,79,41,33,45,12,243,0,20,30,50,603
11/1/2011,11,12,42,24,15,16,4,848,20,10,30,40,603
11/1/2011,13,47,46,43,0,11,0,387,30,0,40,40,603
11/1/2011,5,-12,113,62,44,70,40,325,10,40,60,100,603
11/1/2011,7,-4,81,42,34,45,12,211,0,30,40,70,603
11/1/2011,1,45,120,67,46,37,14,316,40,40,60,100,603
11/1/2011,2,30,116,66,43,46,14,452,30,30,60,90,603
11/1/2011,9,303,614,331,245,127,93,1704,140,180,240,420,585
11/1/2011,10,-232,171,-65,225,91,69,4742,-120,160,-50,110,518
11/1/2011,11,125,211,117,81,33,22,984,90,80,120,200,516
11/1/2011,12,188,309,172,118,45,33,930,130,120,170,290,914
11/1/2011,13,70,131,73,50,26,14,589,50,50,70,120,914
11/1/2011,5,-300,65,-60,121,142,109,3385,-190,110,-60,50,914
11/1/2011,7,565,719,464,211,83,59,933,390,200,460,660,917
11/1/2011,2,350,664,374,249,138,87,2580,230,220,340,560,607
11/1/2011,8,126,246,130,101,45,33,552,80,90,120,210,985
11/1/2011,9,56,196,102,82,64,31,601,40,70,100,170,337
11/1/2011,2,65,123,68,47,24,13,834,60,50,80,130,318
11/1/2011,3,42,83,47,31,19,8,856,50,30,60,90,504
11/1/2011,4,1,157,86,61,85,55,-906,10,40,70,110,318
11/1/2011,5,73,150,88,53,39,16,321,30,40,60,100,318
11/1/2011,6,50,128,71,49,37,15,454,30,30,60,90,337
11/1/2011,8,13,42,24,15,15,4,848,10,10,20,30,505
11/1/2011,9,7,68,35,29,30,8,1003,10,20,30,50,505
11/1/2011,2,30,116,66,43,46,14,452,30,50,70,120,505
11/1/2011,3,-12,130,40,82,48,25,1804,10,90,50,140,505
11/1/2011,4,-6,81,42,34,46,12,-522,-10,20,30,50,505
11/1/2011,5,-10,113,62,44,69,40,325,0,30,50,80,505
11/1/2011,6,12,87,47,35,39,11,248,20,20,40,60,505
11/1/2011,8,19,129,67,54,54,20,391,20,50,60,110,580
11/1/2011,9,22,239,130,94,115,85,694,20,80,120,200,405
11/1/2011,2,105,213,112,88,41,29,561,90,100,130,230,918
11/1/2011,3,45,94,52,36,22,10,862,40,40,60,100,580
11/1/2011,4,132,261,143,102,54,31,-2003,60,80,100,180,405
11/1/2011,5,43,85,48,32,19,8,482,30,20,40,60,580
11/1/2011,6,92,210,119,78,57,25,798,40,60,90,150,580
11/1/2011,8,47,147,79,59,47,19,411,40,50,70,120,936
11/1/2011,9,46,121,68,46,37,14,424,30,40,60,100,806
11/1/2011,2,258,522,265,225,91,69,1272,230,260,320,580,432
11/1/2011,3,39,98,52,40,26,13,536,40,40,60,100,936
11/1/2011,4,88,201,114,75,55,24,-1050,40,50,90,140,806
11/1/2011,5,188,309,172,118,45,33,930,100,90,130,220,915
11/1/2011,6,71,131,73,50,25,14,589,40,30,60,90,254
11/1/2011,11,-10,113,62,44,69,40,325,-10,30,40,70,435
11/1/2011,12,13,87,47,35,38,11,248,10,20,30,50,435
11/1/2011,13,-4,81,42,34,45,12,211,0,20,30,50,435
11/1/2011,8,45,120,67,46,37,14,316,30,40,60,100,435
11/1/2011,9,30,116,66,43,46,14,452,30,40,60,100,435
11/1/2011,10,-12,130,40,82,48,25,1804,0,70,40,110,435
11/1/2011,5,126,246,130,101,45,33,552,90,90,130,220,801
11/1/2011,6,77,141,78,54,26,15,885,50,50,70,120,435
11/1/2011,1,58,160,81,69,42,21,1060,50,80,90,170,435
11/1/2011,2,40,132,71,53,44,17,380,50,60,80,140,435
11/1/2011,3,56,196,102,82,64,31,601,60,90,120,210,435
11/1/2011,4,40,86,48,33,21,9,836,30,30,40,70,435
11/1/2011,11,190,309,172,118,44,33,930,110,80,130,210,805
11/1/2011,12,70,131,73,50,26,14,589,40,30,50,80,760
11/1/2011,13,88,201,114,75,55,24,659,40,50,80,130,209
11/1/2011,8,125,211,117,81,33,22,984,80,70,110,180,760
11/1/2011,9,258,522,265,225,91,69,1272,160,210,240,450,510
11/1/2011,10,40,98,52,40,25,13,536,30,30,50,80,323
11/1/2011,5,39,308,168,121,142,109,912,40,110,170,280,916
11/1/2011,6,292,567,304,228,107,75,1691,190,220,290,510,213
11/1/2011,1,-83,124,3,113,59,36,2758,-50,130,0,130,916
11/1/2011,2,349,664,374,249,139,87,2580,310,290,450,740,213
11/1/2011,3,-188,156,-27,173,100,57,3909,-130,200,-30,170,626
11/1/2011,4,191,451,212,211,83,59,1778,140,200,210,410,951
11/1/2011,11,291,567,304,228,108,75,1691,140,160,220,380,775
11/1/2011,12,190,451,212,211,84,59,1778,80,150,150,300,702
11/1/2011,13,-505,34,-245,245,127,93,7653,-280,180,-180,0,775
11/1/2011,8,39,308,168,121,142,109,912,20,110,150,260,702
11/1/2011,9,205,439,239,173,101,57,1150,130,160,220,380,702
11/1/2011,10,159,296,165,113,58,36,803,100,100,150,250,775
11/1/2011,4,46,46,43,0,12,0,387,30,0,40,40,775
11/1/2011,5,13,42,24,15,15,4,848,10,10,20,30,775
11/1/2011,6,25,60,34,22,17,6,802,20,20,30,50,775
11/1/2011,2,-6,79,41,33,45,12,243,10,30,50,80,775
11/1/2011,3,7,68,35,29,30,8,1003,20,30,40,70,702
11/1/2011,11,42,85,48,32,20,8,482,30,20,30,50,503
11/1/2011,12,92,210,119,78,57,25,798,50,50,90,140,503
11/1/2011,13,132,261,143,102,54,31,666,70,70,100,170,971
11/1/2011,8,28,67,38,25,19,7,823,20,20,30,50,541
11/1/2011,9,104,213,112,88,42,29,561,70,80,100,180,541
11/1/2011,4,24,132,69,55,53,20,410,30,50,70,120,503
11/1/2011,5,49,147,79,59,46,19,411,50,50,80,130,541
11/1/2011,6,160,387,182,181,74,50,1283,120,170,180,350,971
11/1/2011,1,-6,133,73,52,77,47,509,10,60,80,140,971
11/1/2011,2,21,136,75,53,61,17,470,40,60,90,150,541
11/1/2011,3,47,121,68,46,36,14,424,50,50,80,130,503
11/1/2011,11,73,150,88,53,39,16,321,50,30,70,100,509
11/1/2011,12,50,128,71,49,37,15,454,30,30,50,80,206
11/1/2011,13,1,157,86,61,85,55,613,0,40,60,100,509
11/1/2011,8,181,346,195,130,73,42,1134,120,120,180,300,206
11/1/2011,9,65,123,68,47,24,13,834,40,40,60,100,253
11/1/2011,4,16,55,30,22,19,7,570,20,20,30,50,425
11/1/2011,5,19,129,67,54,54,20,391,20,50,60,110,206
11/1/2011,6,67,175,89,75,44,23,1063,40,70,80,150,425
11/1/2011,2,74,166,93,63,43,20,446,70,70,110,180,253
11/1/2011,3,24,239,130,94,114,85,694,40,110,150,260,509
12/1/2011,8,129,326,153,153,66,42,1319,80,140,140,280,970
12/1/2011,9,-9,119,65,47,71,42,521,0,40,60,100,719
12/1/2011,10,43,135,73,54,44,17,424,30,50,60,110,970
12/1/2011,11,9,110,57,46,51,17,422,10,30,50,80,303
12/1/2011,12,39,124,63,53,37,16,1054,20,40,50,90,970
12/1/2011,13,98,197,104,81,38,26,551,60,60,90,150,719
12/1/2011,5,79,142,79,54,26,15,601,90,60,110,170,970
12/1/2011,6,70,179,101,67,54,22,677,80,80,130,210,720
12/1/2011,1,199,322,179,123,45,34,959,130,120,170,290,303
12/1/2011,2,43,106,56,43,27,14,531,30,40,50,90,970
12/1/2011,3,131,224,124,86,36,24,1003,90,80,120,200,720
12/1/2011,8,197,322,179,123,46,34,959,130,110,170,280,618
12/1/2011,9,43,106,56,43,27,14,531,30,40,50,90,312
12/1/2011,10,131,224,124,86,36,24,1003,80,80,110,190,312
12/1/2011,11,79,142,79,54,26,15,601,50,40,70,110,630
12/1/2011,12,70,179,101,67,54,22,677,40,50,80,130,708
12/1/2011,5,321,614,329,247,113,81,1744,320,310,420,730,708
12/1/2011,6,233,534,251,250,94,70,1820,240,320,320,640,773
12/1/2011,2,288,569,310,224,116,73,1191,190,220,300,520,312
12/1/2011,3,181,332,185,127,63,40,830,130,120,180,300,312
12/1/2011,8,321,614,329,247,113,81,1744,200,230,300,530,515
12/1/2011,9,183,332,185,127,62,40,830,120,120,170,290,515
12/1/2011,11,232,534,251,250,95,70,1820,120,210,200,410,641
12/1/2011,12,321,697,360,294,144,111,1838,170,240,300,540,563
12/1/2011,5,25,62,35,23,18,6,807,40,20,50,70,515
12/1/2011,6,47,46,43,0,11,0,344,40,0,50,50,563
12/1/2011,1,15,44,25,16,15,4,851,20,10,30,40,563
12/1/2011,2,12,74,38,31,30,9,1009,10,30,30,60,641
12/1/2011,3,-1,26,14,10,15,3,594,10,0,20,20,712
12/1/2011,8,-7,126,69,49,74,44,335,0,40,60,100,314
12/1/2011,9,24,171,68,92,52,28,1898,20,80,60,140,417
12/1/2011,11,16,95,51,38,40,12,256,10,30,40,70,314
12/1/2011,12,-24,48,25,20,41,7,218,-10,10,20,30,816
12/1/2011,13,3,94,49,39,47,14,250,0,30,40,70,660
12/1/2011,5,71,131,73,50,25,14,898,70,60,90,150,573
12/1/2011,6,40,82,46,31,19,8,844,50,30,60,90,816
12/1/2011,2,39,163,85,68,59,25,619,40,60,90,150,573
12/1/2011,3,53,148,76,63,40,19,1075,40,60,70,130,636
12/1/2011,8,37,78,44,29,19,8,490,30,20,40,60,614
12/1/2011,9,43,87,49,33,20,9,870,30,30,40,70,440
12/1/2011,11,107,236,133,88,61,29,817,70,70,110,180,513
12/1/2011,12,180,341,186,134,65,41,690,90,110,150,260,513
12/1/2011,5,129,326,153,153,66,42,1319,140,190,200,390,937
12/1/2011,6,9,110,57,46,51,17,422,40,50,80,130,419
12/1/2011,1,43,135,73,54,44,17,424,40,50,70,120,234
12/1/2011,2,36,108,60,41,36,13,435,20,40,50,90,330
12/1/2011,3,-9,119,65,47,71,42,521,10,40,70,110,513
12/1/2011,8,45,114,66,41,36,12,320,30,30,60,90,920
12/1/2011,9,45,91,51,34,21,9,863,30,30,40,70,715
12/1/2011,11,42,113,63,43,35,13,466,20,30,50,80,262
12/1/2011,12,-4,140,76,55,79,49,627,0,40,60,100,262
12/1/2011,5,74,188,96,80,46,24,1079,80,100,120,220,262
12/1/2011,6,19,60,32,24,19,7,567,30,30,40,70,608
12/1/2011,1,33,155,80,65,58,24,403,30,60,80,140,920
12/1/2011,2,30,266,145,105,125,95,716,30,100,140,240,262
12/1/2011,3,85,208,112,83,55,27,575,70,80,110,190,414
12/1/2011,9,40,163,85,68,58,25,619,20,50,60,110,860
12/1/2011,10,53,148,76,63,40,19,1075,40,40,60,100,203
12/1/2011,11,70,131,73,50,26,14,898,50,50,70,120,959
12/1/2011,13,42,87,49,33,21,9,818,40,30,50,80,959
12/1/2011,5,-3,140,76,55,78,49,627,10,50,70,120,203
12/1/2011,6,31,121,65,49,44,16,392,40,40,70,110,203
12/1/2011,2,156,308,174,115,69,37,1166,110,100,160,260,959
12/1/2011,8,18,60,32,24,20,7,567,20,10,30,40,904
12/1/2011,9,34,155,80,65,57,24,403,20,40,60,100,305
12/1/2011,10,74,188,96,80,46,24,1079,30,60,60,120,407
12/1/2011,11,39,80,45,30,19,8,882,30,30,40,70,321
12/1/2011,13,45,91,51,34,21,9,863,40,30,50,80,321
12/1/2011,5,31,266,145,105,124,95,716,30,100,140,240,305
12/1/2011,6,86,208,112,83,54,27,575,70,80,110,190,386
12/1/2011,2,108,236,133,88,60,29,817,80,70,120,190,407
12/1/2011,3,181,341,186,134,64,41,690,110,120,160,280,727
